Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30,Sensor 31,Sensor 32
2024-01-25 19:34:16,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:17,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:18,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:19,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:20,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:21,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:22,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:23,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:24,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:25,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:26,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:27,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
2024-01-25 19:34:28,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65,21.94,22.65
